key,base,offset,value,default_type,default,default_ispublic,defaults_blendalpha,tv_type,tv,tv_ispublic,tv_blendalpha,watch_type,watch,watch_ispublic,watch_blendalpha
THEME_DIALOG_TITLE_TEXT_FONTSIZE_MIN,THEME_DIALOG_KEY_BASE,4,2004,ThemeConstantsType::DIMENSION,"Dimension(15.0, DimensionUnit::FP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(18.0, DimensionUnit::FP)",TRUE,,,,,
THEME_DIALOG_TITLE_TEXT_FONTWEIGHT,THEME_DIALOG_KEY_BASE,5,2005,ThemeConstantsType::INT,static_cast<int32_t>(FontWeight::W500),TRUE,,,,,,,,,
THEME_DIALOG_TITLE_TEXT_MAX_LINES,THEME_DIALOG_KEY_BASE,6,2006,ThemeConstantsType::INT,2,TRUE,,ThemeConstantsType::INT,1,TRUE,,,,,
THEME_DIALOG_CONTENT_TEXT_COLOR,THEME_DIALOG_KEY_BASE,7,2007,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_TEXT_PRIMARY,TRUE,,,,,,,,,
THEME_DIALOG_CONTENT_TEXT_FONTSIZE,THEME_DIALOG_KEY_BASE,8,2008,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_BODY1,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_BODY2,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_HEADLINE7,TRUE,
THEME_DIALOG_PADDING_MIN,THEME_DIALOG_KEY_BASE,9,2009,ThemeConstantsType::DIMENSION,"Dimension(4.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(4.0, DimensionUnit::VP)",,
THEME_DIALOG_PADDING_MID,THEME_DIALOG_KEY_BASE,10,2010,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",,
THEME_DIALOG_PADDING_MAX,THEME_DIALOG_KEY_BASE,11,2011,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,,,,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,
THEME_DIALOG_FRAME_START,THEME_DIALOG_KEY_BASE,12,2012,ThemeConstantsType::DOUBLE,0,,,,,,,,,,
THEME_DIALOG_FRAME_END,THEME_DIALOG_KEY_BASE,13,2013,ThemeConstantsType::DOUBLE,1,,,,,,,,,,
THEME_DIALOG_SCALE_START,THEME_DIALOG_KEY_BASE,14,2014,ThemeConstantsType::DOUBLE,0.85,,,ThemeConstantsType::DOUBLE,0.9,,,ThemeConstantsType::DOUBLE,1.2,,
THEME_DIALOG_SCALE_END,THEME_DIALOG_KEY_BASE,15,2015,ThemeConstantsType::DOUBLE,1,,,,,,,,,,
THEME_DIALOG_OPACITY_START,THEME_DIALOG_KEY_BASE,16,2016,ThemeConstantsType::DOUBLE,0,,,,,,,,,,
THEME_DIALOG_OPACITY_END,THEME_DIALOG_KEY_BASE,17,2017,ThemeConstantsType::DOUBLE,1,,,,,,,,,,
THEME_DIALOG_MASK_COLOR_START,THEME_DIALOG_KEY_BASE,18,2018,ThemeConstantsType::COLOR,Color(0x00000000),,,,,,,,,,
THEME_DIALOG_MASK_COLOR_END,THEME_DIALOG_KEY_BASE,19,2019,ThemeConstantsType::COLOR,Color(0x33000000),,,ThemeConstantsType::COLOR,Color(0x99000000),,,ThemeConstantsType::COLOR,Color(0xff000000),,
THEME_DIALOG_ANIMATION_DURATION_IN,THEME_DIALOG_KEY_BASE,20,2020,ThemeConstantsType::INT,250,TRUE,,ThemeConstantsType::INT,250,TRUE,,ThemeConstantsType::INT,300,TRUE,
THEME_DIALOG_ANIMATION_DURATION_OUT,THEME_DIALOG_KEY_BASE,21,2021,ThemeConstantsType::INT,220,TRUE,,ThemeConstantsType::INT,0,TRUE,,ThemeConstantsType::INT,250,TRUE,
THEME_DIALOG_BUTTON_SPACING_HORIZONTAL,THEME_DIALOG_KEY_BASE,22,2022,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",,
THEME_DIALOG_BUTTON_SPACING_VERTICAL,THEME_DIALOG_KEY_BASE,23,2023,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::VP)",,,,,,
THEME_DIALOG_PADDING_LEFT,THEME_DIALOG_KEY_BASE,24,2024,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,,,,,ThemeConstantsType::DIMENSION,"Dimension(40.0, DimensionUnit::VP)",,
THEME_DIALOG_PADDING_TOP,THEME_DIALOG_KEY_BASE,25,2025,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,,,,,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::VP)",,
THEME_DIALOG_PADDING_RIGHT,THEME_DIALOG_KEY_BASE,26,2026,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,,,,,ThemeConstantsType::DIMENSION,"Dimension(40.0, DimensionUnit::VP)",,
THEME_DIALOG_PADDING_BOTTOM,THEME_DIALOG_KEY_BASE,27,2027,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,,,,,ThemeConstantsType::DIMENSION,"Dimension(20.0, DimensionUnit::VP)",,
THEME_DIALOG_PADDING_LEFT_ADJUST,THEME_DIALOG_KEY_BASE,28,2028,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,,,,,ThemeConstantsType::DIMENSION,"Dimension(26.0, DimensionUnit::VP)",,
THEME_DIALOG_PADDING_TOP_ADJUST,THEME_DIALOG_KEY_BASE,29,2029,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,,,,,ThemeConstantsType::DIMENSION,"Dimension(40.0, DimensionUnit::VP)",,
THEME_DIALOG_PADDING_RIGHT_ADJUST,THEME_DIALOG_KEY_BASE,30,2030,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,,,,,ThemeConstantsType::DIMENSION,"Dimension(26.0, DimensionUnit::VP)",,
THEME_DIALOG_PADDING_BOTTOM_ADJUST,THEME_DIALOG_KEY_BASE,31,2031,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,,,,,,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,
THEME_DIALOG_PADDING_ACTIONS_LEFT,THEME_DIALOG_KEY_BASE,32,2032,ThemeConstantsType::DIMENSION,"Dimension(16.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,,,,
THEME_DIALOG_PADDING_ACTIONS_TOP,THEME_DIALOG_KEY_BASE,33,2033,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,,,,
THEME_DIALOG_PADDING_ACTIONS_RIGHT,THEME_DIALOG_KEY_BASE,34,2034,ThemeConstantsType::DIMENSION,"Dimension(16.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,,,,
THEME_DIALOG_PADDING_ACTIONS_BOTTOM,THEME_DIALOG_KEY_BASE,35,2035,ThemeConstantsType::DIMENSION,"Dimension(16.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,,,,
THEME_DIALOG_CONTENT_TEXT_FONTSIZE_MIN,THEME_DIALOG_KEY_BASE,36,2036,ThemeConstantsType::DIMENSION,"Dimension(16.0, DimensionUnit::FP)",TRUE,,,,,,ThemeConstantsType::DIMENSION,"Dimension(18.0, DimensionUnit::FP)",TRUE,
THEME_DIALOG_TRANSLATE,THEME_DIALOG_KEY_BASE,37,2037,ThemeConstantsType::DOUBLE,500,,,,,,,,,,
THEME_DIALOG_DIVIDER_COLOR,THEME_DIALOG_KEY_BASE,38,2038,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_DIVIDER_HORIZONTAL,TRUE,,,,,,,,,
THEME_DIALOG_DIVIDER_WIDTH,THEME_DIALOG_KEY_BASE,39,2039,ThemeConstantsType::DIMENSION,"Dimension(1.0, DimensionUnit::VP)",,,,,,,,,,
THEME_DIALOG_DIVIDER_HEIGHT,THEME_DIALOG_KEY_BASE,40,2040,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,,,,,,,,
THEME_DIALOG_DIVIDER_PADDING_HORIZON,THEME_DIALOG_KEY_BASE,41,2041,ThemeConstantsType::DIMENSION,"Dimension(4.0, DimensionUnit::VP)",,,,,,,,,,
THEME_DIALOG_DIVIDER_PADDING_VERTICAL,THEME_DIALOG_KEY_BASE,42,2042,ThemeConstantsType::DIMENSION,"Dimension(6.0, DimensionUnit::VP)",,,,,,,,,,
THEME_DIALOG_BUTTON_BG_COLOR,THEME_DIALOG_KEY_BASE,43,2043,ThemeConstantsType::COLOR,Color(0x00000000),,,ThemeConstantsType::REFERENCE,THEME_BUTTON_BACKGROUND_COLOR,,,ThemeConstantsType::COLOR,Color(0xff007dff),,
THEME_DIALOG_BUTTON_CLICKED_COLOR,THEME_DIALOG_KEY_BASE,44,2044,ThemeConstantsType::COLOR,Color(0x0c000000),,,ThemeConstantsType::REFERENCE,THEME_BUTTON_CLICKED_COLOR,,,ThemeConstantsType::COLOR,Color(0xff1989ff),,
THEME_DIALOG_TITLE_PADDING_VERTICAL,THEME_DIALOG_KEY_BASE,45,2045,ThemeConstantsType::DIMENSION,"Dimension(14.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,
THEME_POPUP_KEY_BASE,THEME_KEY_BASE,2100,2100,,,,,,,,,,,,
THEME_POPUP_PADDING_HORIZONTAL,THEME_POPUP_KEY_BASE,,2100,ThemeConstantsType::REFERENCE,THEME_OHOS_DIMENS_ELEMENT_HORIZONTAL_LARGE,TRUE,,,,,,,,,
THEME_POPUP_PADDING_VERTICAL,THEME_POPUP_KEY_BASE,1,2101,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_POPUP_MASK_COLOR,THEME_POPUP_KEY_BASE,2,2102,ThemeConstantsType::COLOR,Color::TRANSPARENT,,,,,,,,,,
THEME_POPUP_BACKGROUND_COLOR,THEME_POPUP_KEY_BASE,3,2103,ThemeConstantsType::COLOR,Color(0xff4d4d4d),TRUE,,,,,,,,,
THEME_POPUP_TEXT_COLOR,THEME_POPUP_KEY_BASE,4,2104,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_FG_INVERSE,TRUE,,,,,,,,,
THEME_POPUP_TEXT_FONTSIZE,THEME_POPUP_KEY_BASE,5,2105,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_BODY2,TRUE,,,,,,,,,
THEME_POPUP_RADIUS,THEME_POPUP_KEY_BASE,6,2106,ThemeConstantsType::DIMENSION,"Dimension(16.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_SWIPER_KEY_BASE,THEME_KEY_BASE,2200,2200,,,,,,,,,,,,
THEME_SWIPER_INDICATOR_NORMAL_COLOR,THEME_SWIPER_KEY_BASE,,2200,ThemeConstantsType::REFERENCE,THEME_OHOS_CONTROL_NORMAL,TRUE,,,,,,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_SECONDARY,TRUE,
THEME_SWIPER_INDICATOR_SELECTED_COLOR,THEME_SWIPER_KEY_BASE,1,2201,ThemeConstantsType::REFERENCE,THEME_OHOS_ACCENT,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_FG,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_FG,TRUE,
THEME_SWIPER_INDICATOR_SIZE,THEME_SWIPER_KEY_BASE,2,2202,ThemeConstantsType::DIMENSION,"Dimension(6.0, DimensionUnit::VP)",TRUE,,,,,,ThemeConstantsType::DIMENSION,"Dimension(5.0, DimensionUnit::VP)",TRUE,
THEME_SWIPER_INDICATOR_SELECTED_SIZE,THEME_SWIPER_KEY_BASE,3,2203,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::VP)",TRUE,,,,,,ThemeConstantsType::DIMENSION,"Dimension(6.0, DimensionUnit::VP)",TRUE,
THEME_SWIPER_INDICATOR_MASK,THEME_SWIPER_KEY_BASE,4,2204,ThemeConstantsType::INT,static_cast<int32_t>(false),TRUE,,ThemeConstantsType::INT,static_cast<int32_t>(false),TRUE,,ThemeConstantsType::INT,static_cast<int32_t>(true),TRUE,
THEME_SWIPER_INDICATOR_POINT_PADDING,THEME_SWIPER_KEY_BASE,5,2205,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(4.0, DimensionUnit::VP)",,
THEME_SWIPER_DIGITAL_INDICATOR_FONT_SIZE,THEME_SWIPER_KEY_BASE,6,2206,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_BODY2,TRUE,,,,,,,,,
THEME_SWIPER_DIGITAL_INDICATOR_TEXT_COLOR,THEME_SWIPER_KEY_BASE,7,2207,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_TEXT_SECONDARY,TRUE,,,,,,,,,
THEME_SWIPER_INDICATOR_START_END_PADDING,THEME_SWIPER_KEY_BASE,8,2208,ThemeConstantsType::DIMENSION,"Dimension(13.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_SWIPER_INDICATOR_PRESS_PADDING,THEME_SWIPER_KEY_BASE,9,2209,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_SWIPER_INDICATOR_PRESS_POINT_PADDING,THEME_SWIPER_KEY_BASE,10,2210,ThemeConstantsType::DIMENSION,"Dimension(10.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_SWIPER_INDICATOR_PRESS_SIZE,THEME_SWIPER_KEY_BASE,11,2211,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_SWIPER_INDICATOR_HOVER_SIZE,THEME_SWIPER_KEY_BASE,12,2212,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_SWIPER_INDICATOR_HOTZONE_SIZE,THEME_SWIPER_KEY_BASE,13,2213,ThemeConstantsType::DIMENSION,"Dimension(32.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_SWIPER_INDICATOR_HOTZONE_COLOR,THEME_SWIPER_KEY_BASE,14,2214,ThemeConstantsType::COLOR,Color(0x19000000),TRUE,,,,,,,,,
THEME_SWIPER_DIGITAL_INDICATOR_FOCUS_TEXT_COLOR,THEME_SWIPER_KEY_BASE,15,2215,ThemeConstantsType::COLOR,Color(0xff0a59f7),TRUE,,,,,,,,,
THEME_SWIPER_INDICATOR_DISABLED,THEME_SWIPER_KEY_BASE,16,2216,ThemeConstantsType::INT,static_cast<int32_t>(false),TRUE,,,,,,,,,
THEME_SWIPER_ANIMATION_CURVE,THEME_SWIPER_KEY_BASE,17,2217,ThemeConstantsType::INT,static_cast<int32_t>(AnimationCurve::FRICTION),TRUE,,,,,,,,,
THEME_SWIPER_ANIMATION_OPACITY,THEME_SWIPER_KEY_BASE,18,2218,ThemeConstantsType::INT,static_cast<int32_t>(true),TRUE,,,,,,,,,
THEME_TOAST_KEY_BASE,THEME_KEY_BASE,2300,2300,,,,,,,,,,,,
THEME_TOAST_PADDING_HORIZONTAL,THEME_TOAST_KEY_BASE,,2300,ThemeConstantsType::DIMENSION,"Dimension(16.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(16.0, DimensionUnit::VP)",TRUE,
THEME_TOAST_PADDING_VERTICAL,THEME_TOAST_KEY_BASE,1,2301,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(10.0, DimensionUnit::VP)",TRUE,
THEME_TOAST_CONTENT_MAX_WIDTH,THEME_TOAST_KEY_BASE,2,2302,ThemeConstantsType::DIMENSION,"Dimension(260.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(420.0, DimensionUnit::VP)",,,,,,
THEME_TOAST_CONTENT_MIN_WIDTH,THEME_TOAST_KEY_BASE,3,2303,ThemeConstantsType::DIMENSION,"Dimension(100.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(124.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(116.0, DimensionUnit::VP)",,
THEME_TOAST_BACKGROUND_COLOR,THEME_TOAST_KEY_BASE,4,2304,ThemeConstantsType::COLOR,Color(0xff4d4d4d),TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_TOAST_BG,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_TOAST_BG,TRUE,
THEME_TOAST_TEXT_TEXT_FONTWEIGHT,THEME_TOAST_KEY_BASE,5,2305,ThemeConstantsType::INT,static_cast<int32_t>(FontWeight::W500),TRUE,,ThemeConstantsType::INT,static_cast<int32_t>(FontWeight::W500),TRUE,,ThemeConstantsType::INT,static_cast<int32_t>(FontWeight::NORMAL),TRUE,
THEME_TOAST_TEXT_COLOR,THEME_TOAST_KEY_BASE,6,2306,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_PRIMARY_INVERSE,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_TEXT_PRIMARY,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_COLOR_TEXT_PRIMARY,TRUE,
THEME_TOAST_TEXT_FONTSIZE,THEME_TOAST_KEY_BASE,7,2307,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_BODY2,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_BODY2,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_BODY3,TRUE,
THEME_TOAST_RADIUS,THEME_TOAST_KEY_BASE,8,2308,ThemeConstantsType::DIMENSION,"Dimension(18.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_CORNER_RADIUS_TOAST,TRUE,,ThemeConstantsType::DIMENSION,"Dimension(20.0, DimensionUnit::VP)",TRUE,
THEME_TOAST_BOTTOM,THEME_TOAST_KEY_BASE,9,2309,ThemeConstantsType::DIMENSION,"Dimension(64.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(128.0, DimensionUnit::VP)",,,,,,
THEME_TOAST_TEXT_MAX_LINES,THEME_TOAST_KEY_BASE,10,2310,,,,,,,,,ThemeConstantsType::INT,2,,
THEME_TOAST_TEXT_FONTSIZE_MIN,THEME_TOAST_KEY_BASE,11,2311,,,,,,,,,ThemeConstantsType::DIMENSION,"Dimension(13.0, DimensionUnit::FP)",,
THEME_TOAST_MARGIN,THEME_TOAST_KEY_BASE,12,2312,,,,,,,,,ThemeConstantsType::DIMENSION,"Dimension(14.0, DimensionUnit::VP)",,
THEME_TOAST_CONTENT_MIN_HEIGHT,THEME_TOAST_KEY_BASE,13,2313,ThemeConstantsType::DIMENSION,"Dimension(36.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(48.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(40.0, DimensionUnit::VP)",,
THEME_TEXTFIELD_KEY_BASE,THEME_KEY_BASE,2400,2400,,,,,,,,,,,,
THEME_TEXTFIELD_PADDING_HORIZONTAL,THEME_TEXTFIELD_KEY_BASE,,2400,ThemeConstantsType::DIMENSION,"Dimension(16.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",TRUE,
THEME_TEXTFIELD_PADDING_VERTICAL,THEME_TEXTFIELD_KEY_BASE,1,2401,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(12.0, DimensionUnit::VP)",TRUE,
THEME_TEXTFIELD_HEIGHT,THEME_TEXTFIELD_KEY_BASE,2,2402,ThemeConstantsType::DIMENSION,"Dimension(40.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(48.0, DimensionUnit::VP)",TRUE,,ThemeConstantsType::DIMENSION,"Dimension(48.0, DimensionUnit::VP)",TRUE,
THEME_TEXTFIELD_FONT_SIZE,THEME_TEXTFIELD_KEY_BASE,3,2403,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_BODY1,TRUE,,,,,,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_SIZE_BODY1,TRUE,
THEME_TEXTFIELD_FONT_WEIGHT,THEME_TEXTFIELD_KEY_BASE,4,2404,ThemeConstantsType::INT,static_cast<int32_t>(FontWeight::W400),TRUE,,ThemeConstantsType::INT,static_cast<int32_t>(FontWeight::W500),TRUE,,ThemeConstantsType::INT,static_cast<int32_t>(FontWeight::W500),TRUE,
THEME_TEXTFIELD_BORDER_RADIUS,THEME_TEXTFIELD_KEY_BASE,5,2405,ThemeConstantsType::DIMENSION,"Dimension(20.0, DimensionUnit::VP)",TRUE,,,,,,ThemeConstantsType::DIMENSION,"Dimension(20.0, DimensionUnit::VP)",TRUE,
THEME_TEXTFIELD_NEED_FADE,THEME_TEXTFIELD_KEY_BASE,6,2406,ThemeConstantsType::INT,0,,,ThemeConstantsType::INT,1,,,ThemeConstantsType::INT,1,,
THEME_TEXTFIELD_BACKGROUND_COLOR,THEME_TEXTFIELD_KEY_BASE,7,2407,ThemeConstantsType::COLOR,Color(0x0C000000),TRUE,,ThemeConstantsType::COLOR,Color(0x33FFFFFF),TRUE,,ThemeConstantsType::COLOR,Color(0x33FFFFFF),TRUE,
THEME_TEXTFIELD_PLACEHOLDER_COLOR,THEME_TEXTFIELD_KEY_BASE,8,2408,ThemeConstantsType::REFERENCE,THEME_OHOS_TEXT_HINT,TRUE,,,,,,,,,
THEME_TEXTFIELD_TEXT_COLOR,THEME_TEXTFIELD_KEY_BASE,9,2409,ThemeConstantsType::COLOR,Color(0xE6000000),TRUE,,ThemeConstantsType::COLOR,Color(0xE6FFFFFF),TRUE,,ThemeConstantsType::COLOR,Color(0xE6FFFFFF),TRUE,
THEME_TEXTFIELD_FOCUS_BACKGROUND_COLOR,THEME_TEXTFIELD_KEY_BASE,10,2410,ThemeConstantsType::COLOR,Color(0x0C000000),TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_CONTROL_FOCUSED,TRUE,,ThemeConstantsType::REFERENCE,THEME_OHOS_CONTROL_FOCUSED,TRUE,
THEME_TEXTFIELD_FOCUS_PLACEHOLDER_COLOR,THEME_TEXTFIELD_KEY_BASE,11,2411,ThemeConstantsType::REFERENCE,THEME_OHOS_FOCUSED_COLOR_2,TRUE,,,,,,,,,
THEME_TEXTFIELD_FOCUS_TEXT_COLOR,THEME_TEXTFIELD_KEY_BASE,12,2412,ThemeConstantsType::COLOR,Color(0xE6000000),TRUE,,,,,,ThemeConstantsType::COLOR,Color(0xE6FFFFFF),,
THEME_TEXTFIELD_DISABLE_OPACITY_RATIO,THEME_TEXTFIELD_KEY_BASE,13,2413,ThemeConstantsType::REFERENCE,THEME_OHOS_DISABLED_ALPHA,,,,,,,,,,
THEME_TEXTFIELD_OVER_HIDE_LENGTH,THEME_TEXTFIELD_KEY_BASE,14,2414,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,
THEME_TEXTFIELD_CURSOR_COLOR,THEME_TEXTFIELD_KEY_BASE,15,2415,ThemeConstantsType::COLOR,Color(0xFF254FF7),TRUE,,ThemeConstantsType::COLOR,Color(0xE5000000),TRUE,,ThemeConstantsType::COLOR,Color(0xFF254FF7),TRUE,
THEME_TEXTFIELD_CURSOR_RADIUS,THEME_TEXTFIELD_KEY_BASE,16,2416,ThemeConstantsType::DIMENSION,"Dimension(0.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(1.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(1.0, DimensionUnit::VP)",,
THEME_TEXTFIELD_ICON_SIZE,THEME_TEXTFIELD_KEY_BASE,17,2417,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",TRUE,,,,,,,,,
THEME_TEXTFIELD_ICON_HOT_ZONE_SIZE,THEME_TEXTFIELD_KEY_BASE,18,2418,ThemeConstantsType::DIMENSION,"Dimension(40.0, DimensionUnit::VP)",,,,,,,,,,
THEME_TEXTFIELD_SHOW_ELLIPSIS,THEME_TEXTFIELD_KEY_BASE,19,2419,ThemeConstantsType::INT,static_cast<int32_t>(true),,,ThemeConstantsType::INT,static_cast<int32_t>(false),,,ThemeConstantsType::INT,static_cast<int32_t>(false),,
THEME_TEXTFIELD_ERROR_COLOR,THEME_TEXTFIELD_KEY_BASE,20,2420,ThemeConstantsType::COLOR,Color(0xFFFA2A2D),TRUE,,,,,,,,,
THEME_TEXTFIELD_ERROR_SPACING,THEME_TEXTFIELD_KEY_BASE,21,2421,ThemeConstantsType::DIMENSION,"Dimension(8.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(24.0, DimensionUnit::VP)",,
THEME_TEXTFIELD_ERROR_IS_INNER,THEME_TEXTFIELD_KEY_BASE,22,2422,ThemeConstantsType::INT,static_cast<int32_t>(false),,,ThemeConstantsType::INT,static_cast<int32_t>(true),,,ThemeConstantsType::INT,static_cast<int32_t>(true),,
THEME_TEXTFIELD_ERROR_BORDER_WIDTH,THEME_TEXTFIELD_KEY_BASE,23,2423,ThemeConstantsType::DIMENSION,"Dimension(1.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(1.0, DimensionUnit::VP)",,,ThemeConstantsType::DIMENSION,"Dimension(1.0, DimensionUnit::VP)",,
THEME_TEXTFIELD_ERROR_BORDER_COLOR,THEME_TEXTFIELD_KEY_BASE,24,2424,ThemeConstantsType::COLOR,Color(0x99FA2A2D),TRUE,,,,,,,,,
THEME_TEXTFIELD_TEXT_SELECTED_COLOR,THEME_TEXTFIELD_KEY_BASE,25,2425,ThemeConstantsType::COLOR,Color(0x33254FF7),TRUE,,,,,,,,,
